,NGram,percent_in_tag,percent_in_other
155,rthri,0.0016933761994748079,3.522997836292162e-05
156,terae,0.011289174663165386,2.9358315302434683e-06
157,thrit,0.001742459567575527,3.522997836292162e-05
158,tic a,0.0018406263037769651,0.00010862576661900833
159,und i,0.006429921221194198,6.165246213511284e-05
160,wound,0.007460671951309299,4.403747295365203e-05
161,empye,2.4541684050359536e-05,unique_to_tag
162,mpyem,2.4541684050359536e-05,unique_to_tag
163,pyema,2.4541684050359536e-05,unique_to_tag
164, endo,7.362505215107861e-05,0.00011449742967949527
165, hepa,4.908336810071907e-05,0.00010862576661900833
166, pneu,0.00022087515645323583,0.00011743326120973875
167,acill,0.00044175031290647165,2.6422483772191217e-05
168,actin,0.0007362505215107861,3.816580989316509e-05
169,bacil,0.00044175031290647165,2.6422483772191217e-05
170,cillo,0.00036812526075539304,5.871663060486937e-06
171,ctino,0.0007362505215107861,2.6422483772191217e-05
172,epati,0.00017179178835251675,9.981827202827793e-05
173,hepat,0.00017179178835251675,0.00011743326120973875
174,illos,0.00036812526075539304,2.3486652241947747e-05
175,inoba,2.4541684050359536e-05,2.9358315302434683e-06
176,llosi,0.0008589589417625838,5.871663060486937e-06
177,losis,0.0010307507301151005,4.697330448389549e-05
178,nobac,2.4541684050359536e-05,2.9358315302434683e-06
179,obaci,0.00036812526075539304,8.807494590730405e-06
180,patit,0.00017179178835251675,9.394660896779099e-05
181,tinob,2.4541684050359536e-05,2.9358315302434683e-06
182, skin,7.362505215107861e-05,0.00012036909273998221
183,al sk,7.362505215107861e-05,5.871663060486937e-06
184,cial ,9.816673620143814e-05,9.394660896779099e-05
185,elone,0.0004172086288561121,unique_to_tag
186,ephri,0.000687167153410067,5.871663060486937e-06
187,erfic,9.816673620143814e-05,5.871663060486937e-06
188,ficia,9.816673620143814e-05,2.3486652241947747e-05
189,ial s,0.0003926669448057526,9.688244049803446e-05
190,icial,9.816673620143814e-05,2.3486652241947747e-05
191,in in,0.00024541684050359536,9.688244049803446e-05
192,kin i,0.00024541684050359536,2.6422483772191217e-05
193,l ski,7.362505215107861e-05,1.1743326120973873e-05
194,lonep,0.000687167153410067,unique_to_tag
195,n inf,0.0004908336810071907,0.00012330492427022567
196,nephr,0.0007853338896115052,8.807494590730405e-06
197,oneph,0.0007362505215107861,unique_to_tag
198,perfi,9.816673620143814e-05,5.871663060486937e-06
199,phrit,0.000687167153410067,5.871663060486937e-06
200,pyelo,0.0004172086288561121,unique_to_tag
201,rfici,9.816673620143814e-05,5.871663060486937e-06
202,skin ,0.00024541684050359536,0.00012036909273998221
203,super,9.816673620143814e-05,4.697330448389549e-05
204,uperf,9.816673620143814e-05,8.807494590730405e-06
205,yelon,0.0004172086288561121,unique_to_tag
206, foot,0.00014725010430215722,8.807494590730405e-06
207,a foo,9.816673620143814e-05,5.871663060486937e-06
208,adura,9.816673620143814e-05,8.807494590730405e-06
209,cetom,0.00024541684050359536,2.9358315302434683e-06
210,dura ,9.816673620143814e-05,8.807494590730405e-06
211,etoma,0.00024541684050359536,2.9358315302434683e-06
212,inomy,0.0007117088374604266,2.055082071170428e-05
213,madur,9.816673620143814e-05,8.807494590730405e-06
214,mycet,0.00024541684050359536,2.6422483772191217e-05
215,nomyc,0.0007117088374604266,2.055082071170428e-05
216,omyce,0.0001963334724028763,2.9358315302434687e-05
217,ra fo,9.816673620143814e-05,1.1743326120973873e-05
218,tinom,0.0007117088374604266,2.3486652241947747e-05
219,ura f,9.816673620143814e-05,5.871663060486937e-06
220,yceto,0.00024541684050359536,5.871663060486937e-06
221,cosis,0.0009816673620143814,7.045995672584324e-05
222,mycos,0.0009080423098633028,4.403747295365203e-05
223,omyco,0.0009080423098633028,2.3486652241947747e-05
224,ycosi,0.0009080423098633028,4.110164142340856e-05
225, alle,0.00031904189265467397,2.6422483772191217e-05
226,aller,0.00031904189265467397,1.761498918146081e-05
227,fish ,9.816673620143814e-05,1.1743326120973873e-05
228,h all,9.816673620143814e-05,1.1743326120973873e-05
229,ish a,9.816673620143814e-05,1.4679157651217343e-05
230,lergy,0.00031904189265467397,unique_to_tag
231,llerg,0.00031904189265467397,1.1743326120973873e-05
232,sh al,9.816673620143814e-05,unique_to_tag
233, feve,0.003951211132107885,0.0001027541035585214
234,a fev,0.00012270842025179768,unique_to_tag
235,fever,0.003975752816158245,0.00011449742967949527
236,ika f,2.4541684050359536e-05,unique_to_tag
237,ka fe,2.4541684050359536e-05,unique_to_tag
238,zika ,2.4541684050359536e-05,2.9358315302434683e-06
239,actyl,9.816673620143814e-05,unique_to_tag
240,adeni,0.00036812526075539304,5.871663060486937e-06
241,ctyli,9.816673620143814e-05,unique_to_tag
242,dacty,9.816673620143814e-05,unique_to_tag
243,denit,0.00036812526075539304,2.9358315302434683e-06
244,dodac,9.816673620143814e-05,unique_to_tag
245,eniti,0.00036812526075539304,5.871663060486937e-06
246,haden,0.0004172086288561121,unique_to_tag
247,lymph,0.0005399170491079098,9.394660896779099e-05
248,mphad,0.0004172086288561121,unique_to_tag
249,ndoda,9.816673620143814e-05,unique_to_tag
250,odact,9.816673620143814e-05,unique_to_tag
251,ondod,9.816673620143814e-05,unique_to_tag
252,ounds,0.0007607922055611456,4.110164142340856e-05
253,phade,0.0004172086288561121,unique_to_tag
254,pondo,9.816673620143814e-05,unique_to_tag
255,spond,9.816673620143814e-05,4.990913601413896e-05
256,tylit,9.816673620143814e-05,unique_to_tag
257,yliti,9.816673620143814e-05,unique_to_tag
258,ympha,0.0004172086288561121,unique_to_tag
259, diar,0.0002699585245539549,6.165246213511284e-05
260,-bite,0.0007117088374604266,unique_to_tag
261,acute,0.0003435835767050335,0.00019082904946582545
262,allig,0.00031904189265467397,unique_to_tag
263,arrho,0.0007853338896115052,1.1743326120973873e-05
264,ator-,0.0003435835767050335,2.9358315302434683e-06
265,bite ,0.001791542935676246,1.1743326120973873e-05
266,ch-bi,0.00024541684050359536,unique_to_tag
267,cute ,0.0003435835767050335,0.00018495738640533852
268,diarr,0.0012761675706186959,6.165246213511284e-05
269,e dia,0.00024541684050359536,0.00014972740804241688
270,e inf,0.0036321692394532114,0.00021137987017752973
271,ech-b,0.00024541684050359536,unique_to_tag
272,eech-,0.00024541684050359536,unique_to_tag
273,gator,0.00031904189265467397,2.9358315302434683e-06
274,h-bit,0.00024541684050359536,unique_to_tag
275,iarrh,0.0012761675706186959,6.165246213511284e-05
276,igato,0.00031904189265467397,2.9358315302434683e-06
277,ite i,0.0014479593589712125,8.807494590730405e-06
278,leech,0.00024541684050359536,unique_to_tag
279,ligat,0.00031904189265467397,5.871663060486937e-06
280,lliga,0.00031904189265467397,unique_to_tag
281,or-bi,0.00031904189265467397,unique_to_tag
282,r-bit,0.00031904189265467397,unique_to_tag
283,rhoea,0.0008098755736618647,2.055082071170428e-05
284,rrhoe,0.0008098755736618647,2.3486652241947747e-05
285,te di,0.00024541684050359536,2.6422483772191217e-05
286,te in,0.0014479593589712125,4.403747295365203e-05
287,tor-b,0.00031904189265467397,unique_to_tag
288,ute d,0.00024541684050359536,1.1743326120973873e-05
289, marr,2.4541684050359536e-05,2.6422483772191217e-05
290,arrow,2.4541684050359536e-05,3.522997836292162e-05
291,bone ,4.908336810071907e-05,6.752412519559978e-05
292,e mar,2.4541684050359536e-05,4.403747295365203e-05
293,marro,2.4541684050359536e-05,2.3486652241947747e-05
294,ne ma,2.4541684050359536e-05,3.816580989316509e-05
295,one m,2.4541684050359536e-05,3.229414683267816e-05
296,ow in,2.4541684050359536e-05,8.807494590730405e-06
297,row i,2.4541684050359536e-05,2.9358315302434683e-06
298,rrow ,2.4541684050359536e-05,2.055082071170428e-05
299,w inf,2.4541684050359536e-05,2.9358315302434683e-06
300,ne in,0.00012270842025179768,4.110164142340856e-05
301,one i,2.4541684050359536e-05,2.3486652241947747e-05
302, dise,0.0027241269295899084,0.0006869845780769717
303,-scra,7.362505215107861e-05,unique_to_tag
304,at-sc,7.362505215107861e-05,unique_to_tag
305,atch ,7.362505215107861e-05,1.1743326120973873e-05
306,cat-s,7.362505215107861e-05,unique_to_tag
307,ch di,7.362505215107861e-05,8.807494590730405e-06
308,cratc,7.362505215107861e-05,5.871663060486937e-06
309,disea,0.002748668613640268,0.0006928562411374586
310,h dis,0.00012270842025179768,4.110164142340856e-05
311,iseas,0.002748668613640268,0.0006928562411374586
312,ratch,7.362505215107861e-05,5.871663060486937e-06
313,scrat,7.362505215107861e-05,5.871663060486937e-06
314,sease,0.002748668613640268,0.0006928562411374586
315,t-scr,7.362505215107861e-05,unique_to_tag
316,tch d,7.362505215107861e-05,2.9358315302434683e-06
317,donti,0.0024541684050359536,2.3486652241947747e-05
318,erica,0.0006135421012589884,9.394660896779099e-05
319,eriod,0.0026014185093381106,0.00013798408192144303
320,icard,0.0006135421012589884,4.110164142340856e-05
321,iodon,0.0026014185093381106,3.816580989316509e-05
322,ntiti,0.002331459984784156,9.981827202827793e-05
323,odont,0.0027241269295899084,4.403747295365203e-05
324,ontit,0.002331459984784156,2.3486652241947747e-05
325,peric,0.0006135421012589884,4.110164142340856e-05
326,perio,0.0026014185093381106,0.00016440656569363424
327,ricar,0.0006135421012589884,4.110164142340856e-05
328,riodo,0.0026014185093381106,3.816580989316509e-05
329, medi,0.0005399170491079098,0.00019376488099606893
330,inusi,0.00014725010430215722,2.9358315302434683e-06
331,is me,0.0005399170491079098,2.3486652241947747e-05
332,itis ,0.0008098755736618647,0.0006370754420628327
333,media,0.0006380837853093479,0.00013798408192144303
334,nusit,0.00014725010430215722,2.9358315302434683e-06
335,otiti,0.0013988759908704935,1.4679157651217343e-05
336,s med,0.0005399170491079098,1.4679157651217343e-05
337,sinus,0.00014725010430215722,2.3486652241947747e-05
338,sitis,0.00014725010430215722,9.101077743754752e-05
339,tis m,0.0005399170491079098,2.055082071170428e-05
340,usiti,0.00014725010430215722,2.9358315302434683e-06
341, mink,2.4541684050359536e-05,unique_to_tag
342,aleut,2.4541684050359536e-05,unique_to_tag
343,an mi,2.4541684050359536e-05,5.871663060486937e-06
344,eutia,2.4541684050359536e-05,unique_to_tag
345,ian m,2.4541684050359536e-05,5.871663060486937e-06
346,ink d,2.4541684050359536e-05,unique_to_tag
347,k dis,2.4541684050359536e-05,unique_to_tag
348,leuti,2.4541684050359536e-05,unique_to_tag
349,mink ,2.4541684050359536e-05,unique_to_tag
350,n min,2.4541684050359536e-05,8.807494590730405e-06
351,nk di,2.4541684050359536e-05,unique_to_tag
352,tian ,2.4541684050359536e-05,unique_to_tag
353,utian,2.4541684050359536e-05,unique_to_tag
354, feta,2.4541684050359536e-05,5.871663060486937e-06
355, necr,7.362505215107861e-05,7.926745131657364e-05
356, spec,2.4541684050359536e-05,0.00028183982690337296
357,al ne,2.4541684050359536e-05,6.752412519559978e-05
358,cimen,2.4541684050359536e-05,6.752412519559978e-05
359,crops,2.4541684050359536e-05,8.807494590730405e-06
360,ecime,2.4541684050359536e-05,6.752412519559978e-05
361,ecrop,2.4541684050359536e-05,1.1743326120973873e-05
362,etal ,2.4541684050359536e-05,5.2844967544382433e-05
363,fetal,2.4541684050359536e-05,5.871663060486937e-06
364,from ,0.00012270842025179768,0.000645882936653563
365,l nec,2.4541684050359536e-05,8.807494590730405e-06
366,m fet,2.4541684050359536e-05,unique_to_tag
367,necro,0.0008098755736618647,8.513911437706058e-05
368,om fe,2.4541684050359536e-05,5.871663060486937e-06
369,opsy ,2.4541684050359536e-05,4.990913601413896e-05
370,pecim,2.4541684050359536e-05,6.752412519559978e-05
371,psy s,2.4541684050359536e-05,8.807494590730405e-06
372,rom f,4.908336810071907e-05,1.4679157651217343e-05
373,ropsy,2.4541684050359536e-05,8.807494590730405e-06
374,speci,2.4541684050359536e-05,0.0003816580989316509
375,sy sp,2.4541684050359536e-05,5.871663060486937e-06
376,tal n,2.4541684050359536e-05,8.807494590730405e-06
377,y spe,2.4541684050359536e-05,3.229414683267816e-05
378,abdom,0.00044175031290647165,3.816580989316509e-05
379,al ab,0.0003926669448057526,1.761498918146081e-05
380,appen,0.00036812526075539304,4.990913601413896e-05
381,bdomi,0.00044175031290647165,2.6422483772191217e-05
382,citis,0.0003435835767050335,3.522997836292162e-05
383,dicit,0.0003435835767050335,3.522997836292162e-05
384,domin,0.00044175031290647165,4.990913601413896e-05
