NGram,pathogen,disease,symptom,other
her,0.0015488624233417753,0.000689952565761104,0.0007608178792201616,0.0015858197025309172
hes,4.186114657680474e-05,0.00015092712376024148,0.0011412268188302425,0.00046999091990331616
hia,0.0021349184754170416,0.000172488141440276,0.0001902044698050404,4.4761039990792017e-05
hil,0.0008790840781128995,6.46830530401035e-05,0.001806942463147884,0.0003804688399217321
hin,0.0006279171986520711,4.3122035360069e-05,0.00047551117451260106,0.0002877495427979487
hio,4.186114657680474e-05,0.00015092712376024148,9.51022349025202e-05,2.5577737137595436e-05
hip,8.372229315360948e-05,4.3122035360069e-05,9.51022349025202e-05,4.7958257132991444e-05
hit,4.186114657680474e-05,0.00010780508840017249,0.0001902044698050404,5.754990855958973e-05
hle,0.0002930280260376332,6.46830530401035e-05,0.0001902044698050404,9.591651426598289e-06
hoc,0.0001255834397304142,0.0003234152652005175,0.0012363290537327628,0.00012788868568797717
hri,0.00016744458630721897,0.0020267356619232428,0.0006657156443176414,6.074712570178916e-05
hro,0.0007744312116708876,0.00047434238896075894,0.001806942463147884,0.0004891742227565128
hth,0.00010465286644201185,0.001034928848641656,0.0002853067047075606,1.5986085710997147e-05
hyt,0.00035581974590284026,2.15610176800345e-05,9.51022349025202e-05,6.394434284398859e-06
ia ,0.0076396592502668646,0.00010780508840017249,9.51022349025202e-05,0.0007161766398526723
ial,0.0009837369445549113,0.000689952565761104,0.0007608178792201616,0.0011158287826276009
iar,0.00010465286644201185,0.0011427339370418284,0.004755111745126011,0.00010550816569258118
ias,6.27917198652071e-05,0.000258732212160414,9.51022349025202e-05,4.156382284859258e-05
iat,0.00035581974590284026,0.00030185424752048295,0.0001902044698050404,0.0006842044684306779
ibr,0.000962806371266509,0.00045278137128072445,9.51022349025202e-05,0.00015346642282557262
ic ,0.0002093057328840237,0.00646830530401035,0.002282453637660485,0.0021932909595488085
ica,0.0019884044623982252,0.003988788270806382,0.0006657156443176414,0.0021165577481360226
ice,0.00016744458630721897,4.3122035360069e-05,0.0002853067047075606,0.0002621718056603532
ici,0.0006907089185172781,0.0004959034066407934,9.51022349025202e-05,0.0006650211655774813
ick,0.0006279171986520711,0.0006683915480810694,0.0001902044698050404,0.00015346642282557262
icr,0.0006069866253636687,2.15610176800345e-05,9.51022349025202e-05,0.00036128553706853557
icu,0.0018837515959562133,6.46830530401035e-05,9.51022349025202e-05,0.0001854385942475669
ida,0.0008162923582476924,8.6244070720138e-05,9.51022349025202e-05,0.00018863581138976634
idi,0.002281432488435858,0.000129366106080207,9.51022349025202e-05,0.0002270024170961595
ido,0.0002930280260376332,0.00023717119448037947,9.51022349025202e-05,5.4352691417390305e-05
ien,0.0010883898109969232,0.00010780508840017249,0.0003804089396100808,0.0014835087539805353
ies,6.27917198652071e-05,0.00010780508840017249,0.0001902044698050404,0.0008504597598250483
ila,0.000397680892479645,4.3122035360069e-05,0.0003804089396100808,0.0002461857199493561
ile,0.00010465286644201185,8.6244070720138e-05,0.0003804089396100808,0.00031652449707774354
ili,0.0009837369445549113,0.00010780508840017249,0.0015216357584403233,0.00035808831992633613
ill,0.003223308286413965,0.0004959034066407934,0.001806942463147884,0.00041563822848592584
ima,0.00023023630617242607,0.000172488141440276,9.51022349025202e-05,0.00042522987991252414
imb,2.093057328840237e-05,2.15610176800345e-05,0.0007608178792201616,2.2380519995396008e-05
imp,4.186114657680474e-05,8.6244070720138e-05,0.0002853067047075606,0.0006426406455820854
in ,0.0001255834397304142,0.001164294954721863,0.0006657156443176414,0.004098832376299669
ina,0.0008790840781128995,0.0007977576541612764,0.005135520684736091,0.0008312764569718517
inc,0.0002511668794608284,0.0005605864596808969,0.0001902044698050404,0.000908009668384638
ind,0.0004186114657680474,8.6244070720138e-05,0.0003804089396100808,0.0007129794227104728
ine,0.0006697783452288759,0.0009055627425614489,0.0011412268188302425,0.0013076618111595667
inf,0.0002511668794608284,0.0129366106080207,0.0011412268188302425,0.0015794252682465183
ing,0.0011093203842853256,0.006274256144890039,0.005420827389443652,0.0030597368050848542
ini,0.0016325847164953848,0.00015092712376024148,0.0002853067047075606,0.0009463762740910312
int,0.00033488917261443793,0.0003234152652005175,0.001806942463147884,0.0009176013198112363
inu,0.0008790840781128995,0.000129366106080207,0.0001902044698050404,0.00012469146854577777
inv,2.093057328840237e-05,2.15610176800345e-05,0.0001902044698050404,0.00046679370276111673
iol,0.0001255834397304142,4.3122035360069e-05,0.0002853067047075606,0.0003229189313621424
ion,0.0005232643322100592,0.012613195342820181,0.00456490727532097,0.004536851124780991
ipa,0.0001465140130188166,6.46830530401035e-05,0.0002853067047075606,8.312764569718516e-05
iph,0.00016744458630721897,0.0005390254420008624,9.51022349025202e-05,8.312764569718516e-05
ira,0.00046047261234485214,0.0008840017248814144,0.0007608178792201616,0.0003548911027841367
ire,6.27917198652071e-05,0.0005390254420008624,0.0002853067047075606,0.00026536902280255265
is ,0.0023023630617242607,0.0013152220784821043,0.0001902044698050404,0.0032643587021856176
ise,0.0005860560520752664,0.0024148339801638636,0.0017118402282453639,0.0008824319312470426
ish,8.372229315360948e-05,0.00010780508840017249,0.0002853067047075606,0.00020462189710076349
iso,6.27917198652071e-05,0.000517464424320828,0.0002853067047075606,0.00032611614850434185
ist,0.0005860560520752664,0.000129366106080207,0.0015216357584403233,0.0009911373140818233
ita,0.00031395859932603555,0.0005821474773609315,0.0001902044698050404,0.00046679370276111673
ite,0.00016744458630721897,0.0018326865028029324,0.0011412268188302425,0.0005051603084675098
ith,0.00010465286644201185,0.00040965933592065543,9.51022349025202e-05,0.00229879912524139
iti,0.000962806371266509,0.014014661492022424,0.005515929624346172,0.0017968360339160794
ito,0.0002720974527492308,0.0022423458387235877,9.51022349025202e-05,0.00021101633138516235
itu,0.00010465286644201185,4.3122035360069e-05,9.51022349025202e-05,0.0001598608571099715
ium,0.008204784729053729,0.000172488141440276,0.0002853067047075606,0.00023019963423835893
iva,0.0002720974527492308,6.46830530401035e-05,0.0005706134094151213,0.0002461857199493561
ive,0.0001465140130188166,0.00023717119448037947,0.0005706134094151213,0.0017872443824894812
ivi,0.00031395859932603555,0.0008193186718413109,0.00047551117451260106,0.00041563822848592584
jun,0.00016744458630721897,0.000646830530401035,0.0005706134094151213,7.033877712838746e-05
ker,0.0002093057328840237,0.00019404915912031047,9.51022349025202e-05,0.00010231094855038174
kin,0.00018837515959562132,0.00021561017680034498,0.0007608178792201616,0.0004412159656235213
l a,2.093057328840237e-05,0.00038809831824062095,0.0003804089396100808,0.0007705293312700625
l f,4.186114657680474e-05,0.000129366106080207,0.0006657156443176414,0.0003229189313621424
l m,4.186114657680474e-05,6.46830530401035e-05,0.0001902044698050404,0.00037407440563733325
l t,4.186114657680474e-05,0.000517464424320828,0.0003804089396100808,0.00048277978847211385
l v,0.0002093057328840237,6.46830530401035e-05,9.51022349025202e-05,7.993042855498574e-05
lam,0.0004186114657680474,0.0006683915480810694,0.0009510223490252021,0.0005467241313161025
lan,0.0006279171986520711,0.00043122035360068997,0.0001902044698050404,0.0005083575256097093
lar,0.0012139732507273375,0.0007330746011211729,0.0009510223490252021,0.000706584988426074
lat,0.0006069866253636687,0.00036653730056058646,0.0005706134094151213,0.0011893647768981878
lce,6.27917198652071e-05,6.46830530401035e-05,0.0002853067047075606,5.4352691417390305e-05
le ,0.0001255834397304142,0.000344976282880552,0.0019020446980504042,0.0014195644111365468
leb,0.00033488917261443793,6.46830530401035e-05,9.51022349025202e-05,2.2380519995396008e-05
leg,0.0004814031856332545,0.0004959034066407934,0.0006657156443176414,1.9183302853196578e-05
lei,0.0006279171986520711,2.15610176800345e-05,0.0001902044698050404,8.952207998158403e-05
lep,0.00043954203905644977,0.00023717119448037947,0.0001902044698050404,7.353599427058688e-05
ler,0.001025598091131716,0.0008408796895213454,9.51022349025202e-05,0.00012469146854577777
les,0.00023023630617242607,0.00010780508840017249,0.0012363290537327628,0.0008440653255406494
leu,0.0002511668794608284,6.46830530401035e-05,0.0008559201141226819,9.591651426598289e-05
lex,0.000397680892479645,8.6244070720138e-05,0.00047551117451260106,0.0001822413771053675
lic,0.0006697783452288759,0.000129366106080207,0.00047551117451260106,0.0004635964856189173
lin,0.0006488477719404735,0.0004959034066407934,0.0008559201141226819,0.0010486872226414129
lis,0.0018000293028026038,0.00040965933592065543,0.00047551117451260106,0.00023019963423835893
lit,0.0006069866253636687,0.0032772746873652434,0.0016167379933428436,0.000543526914173903
liv,0.0001465140130188166,0.000129366106080207,0.0003804089396100808,0.00022380519995396006
lla,0.005316365615254202,0.00028029322984044847,9.51022349025202e-05,0.00020462189710076349
lli,0.0007325700650940829,0.0003234152652005175,0.00047551117451260106,0.00015666363996777205
llo,0.0006907089185172781,0.0008193186718413109,0.00047551117451260106,0.00040284935991712816
lmo,0.0006907089185172781,0.0019189305735230703,0.0007608178792201616,0.00012469146854577777
log,6.27917198652071e-05,2.15610176800345e-05,0.0002853067047075606,0.0008504597598250483
lom,0.0005023337589216568,0.0003234152652005175,9.51022349025202e-05,5.4352691417390305e-05
lor,0.00023023630617242607,6.46830530401035e-05,9.51022349025202e-05,0.0001310859028301766
los,0.0019884044623982252,0.0009271237602414834,0.0019020446980504042,0.000319721714219943
lot,6.27917198652071e-05,4.3122035360069e-05,9.51022349025202e-05,5.115547427519087e-05
lou,6.27917198652071e-05,0.00010780508840017249,9.51022349025202e-05,3.1972171421994294e-05
low,4.186114657680474e-05,0.00010780508840017249,0.0011412268188302425,0.0005339352627473047
lun,0.0001465140130188166,0.0010133678309616214,9.51022349025202e-05,0.00016625529139437033
lus,0.00318144713983716,6.46830530401035e-05,9.51022349025202e-05,0.00019183302853196578
lve,0.00018837515959562132,4.3122035360069e-05,9.51022349025202e-05,0.00020462189710076349
lym,0.00018837515959562132,0.0007761966364812419,0.0011412268188302425,0.0001854385942475669
lyt,0.0006697783452288759,0.00043122035360068997,0.0002853067047075606,6.394434284398859e-05
m a,0.0008790840781128995,6.46830530401035e-05,9.51022349025202e-05,0.00035169388564193726
mac,0.00037675031919124263,2.15610176800345e-05,0.0002853067047075606,0.0001406775542567749
mal,0.0009837369445549113,0.00028029322984044847,0.0021873514027579647,0.0006937961198572762
mas,0.00031395859932603555,2.15610176800345e-05,0.0001902044698050404,0.00016305807425217092
mat,0.0007116394918056805,0.0008193186718413109,0.0009510223490252021,0.0010454900054992135
mbr,6.27917198652071e-05,4.3122035360069e-05,0.0002853067047075606,7.353599427058688e-05
me ,2.093057328840237e-05,0.0003234152652005175,0.0001902044698050404,0.0006490350798664843
med,0.0002511668794608284,0.0005605864596808969,9.51022349025202e-05,0.0005818935198802961
mel,0.00031395859932603555,0.00019404915912031047,0.0001902044698050404,8.952207998158403e-05
men,0.00043954203905644977,0.005088400172488142,0.0017118402282453639,0.0014835087539805353
mes,0.00031395859932603555,0.00019404915912031047,0.0003804089396100808,0.00018863581138976634
mia,0.0002930280260376332,0.013367830961621389,0.0016167379933428436,0.0001406775542567749
mic,0.0008372229315360948,0.0006037084950409659,0.0002853067047075606,0.0007161766398526723
mil,0.00010465286644201185,2.15610176800345e-05,0.0008559201141226819,0.00016945250853656976
min,0.0010046675178433137,0.00040965933592065543,0.00456490727532097,0.0008952207998158403
mit,0.0001465140130188166,0.00047434238896075894,0.0048502139800285305,0.00028455232565574926
mma,0.0007744312116708876,0.0006683915480810694,0.00047551117451260106,0.0005179491770363076
mod,0.00016744458630721897,6.46830530401035e-05,0.0002853067047075606,0.0003772716227795327
mol,0.00023023630617242607,0.00040965933592065543,0.0003804089396100808,0.00016625529139437033
mon,0.0032651694329907696,0.0031263475636050023,0.0013314312886352829,0.0009431790569488318
mor,0.0006069866253636687,0.000689952565761104,0.0026628625772705658,0.0006905989027150768
mph,0.00016744458630721897,0.00045278137128072445,0.0011412268188302425,0.0001406775542567749
mus,0.00018837515959562132,6.46830530401035e-05,0.0020922491678554444,0.00011509981711917947
n a,0.0002720974527492308,0.000517464424320828,0.0001902044698050404,0.0017073139539344954
n b,0.0001255834397304142,2.15610176800345e-05,9.51022349025202e-05,0.00047638535418771503
n c,0.0002511668794608284,0.00047434238896075894,0.0002853067047075606,0.0007833181998388603
n m,0.0002093057328840237,0.000129366106080207,9.51022349025202e-05,0.00046679370276111673
n s,6.27917198652071e-05,0.000172488141440276,9.51022349025202e-05,0.0007545432455590654
n t,4.186114657680474e-05,0.000172488141440276,9.51022349025202e-05,0.002113360530993823
nal,0.00023023630617242607,0.0009486847779215179,0.004945316214931051,0.001138209302622997
nar,0.000397680892479645,0.0017033203967227253,0.0006657156443176414,0.00019822746281636464
nat,0.0004186114657680474,0.00043122035360068997,0.0003804089396100808,0.0006138656913022905
nce,0.0005232643322100592,0.0005605864596808969,0.00047551117451260106,0.0014675226682695382
nch,0.00016744458630721897,6.46830530401035e-05,0.0003804089396100808,9.911373140818232e-05
nct,6.27917198652071e-05,0.0006252695127210004,0.0007608178792201616,0.00022060798281176066
ncy,8.372229315360948e-05,8.6244070720138e-05,0.0002853067047075606,0.0002270024170961595
nd ,6.27917198652071e-05,0.0068995256576110395,0.0008559201141226819,0.004843783970432136
nde,0.00023023630617242607,0.00028029322984044847,0.0003804089396100808,0.0005659074341692991
ndi,0.000962806371266509,0.00036653730056058646,0.0001902044698050404,0.0007769237655544614
ndo,0.00023023630617242607,0.0066839154808106946,9.51022349025202e-05,0.00020781911424296292
ndr,0.0001465140130188166,0.0010780508840017248,9.51022349025202e-05,0.00027496067422915095
nds,2.093057328840237e-05,0.0006683915480810694,9.51022349025202e-05,0.00012149425140357832
nea,0.0001255834397304142,0.00028029322984044847,0.0012363290537327628,0.0001182970342613789
nec,0.0001465140130188166,0.0008408796895213454,0.0013314312886352829,0.00020781911424296292
neo,0.0002930280260376332,0.00129366106080207,0.0001902044698050404,0.0002142135485273618
ner,0.0005232643322100592,6.46830530401035e-05,0.0001902044698050404,0.00035169388564193726
nes,0.0006279171986520711,0.00015092712376024148,0.003138373751783167,0.0005019630913253104
neu,0.0005232643322100592,0.0013583441138421734,0.0011412268188302425,0.00048277978847211385
nfe,4.186114657680474e-05,0.012203536006899525,0.0005706134094151213,0.0009495734912332306
nfl,0.00018837515959562132,0.0013152220784821043,0.0005706134094151213,0.0006202601255866894
ng ,0.0002720974527492308,0.0024363949978438984,0.0006657156443176414,0.0030245674165206606
nge,0.0005023337589216568,8.6244070720138e-05,0.0005706134094151213,0.0003452994513575384
ngi,0.0004814031856332545,0.004959034066407934,0.0008559201141226819,0.00021101633138516235
ngo,0.00035581974590284026,0.000129366106080207,9.51022349025202e-05,2.5577737137595436e-05
ngr,2.093057328840237e-05,4.3122035360069e-05,9.51022349025202e-05,3.1972171421994294e-05
ngu,0.0004814031856332545,0.000129366106080207,0.0001902044698050404,9.911373140818232e-05
nia,0.0012767649705925446,0.0011211729193617939,0.0023775558725630053,0.0002525801542337549
nic,0.0009418757979781067,0.0007115135834411384,0.0002853067047075606,0.000975151228370826
nin,0.0002720974527492308,0.005153083225528245,0.0003804089396100808,0.00040284935991712816
nis,0.0010883898109969232,6.46830530401035e-05,0.0001902044698050404,0.0003804688399217321
nit,0.0002720974527492308,0.003169469598965071,0.0005706134094151213,0.0004412159656235213
noc,0.0014442095568997634,0.0006252695127210004,9.51022349025202e-05,0.0001502692056833732
nod,0.0001465140130188166,6.46830530401035e-05,0.0003804089396100808,7.353599427058688e-05
nom,0.0008790840781128995,0.0006252695127210004,0.0003804089396100808,0.00019822746281636464
nop,0.0002720974527492308,4.3122035360069e-05,0.0002853067047075606,6.394434284398859e-05
nor,0.00037675031919124263,2.15610176800345e-05,0.0019971469329529245,0.0002365940685227578
nos,0.0004814031856332545,0.000172488141440276,0.00047551117451260106,0.0006138656913022905
nov,0.00043954203905644977,2.15610176800345e-05,9.51022349025202e-05,0.00013748033711457548
ns ,0.00018837515959562132,0.00036653730056058646,0.0001902044698050404,0.0016913278682234984
nsi,0.002093057328840237,0.000172488141440276,0.0005706134094151213,0.0005307380456051053
nt ,2.093057328840237e-05,0.00010780508840017249,0.002282453637660485,0.0025833514508971393
nta,0.001025598091131716,0.0008408796895213454,0.0007608178792201616,0.000543526914173903
nte,0.001423278983611361,0.0022423458387235877,0.0011412268188302425,0.001042292788357014
nth,0.0005441949054984616,0.00045278137128072445,9.51022349025202e-05,0.00024938293709155554
nti,0.0006907089185172781,0.0029754204398447608,0.0003804089396100808,0.0015666363996777205
ntr,0.00010465286644201185,0.00010780508840017249,0.0001902044698050404,0.0007513460284168659
nul,0.0002930280260376332,8.6244070720138e-05,9.51022349025202e-05,9.271929712378345e-05
nus,0.00046047261234485214,0.00015092712376024148,9.51022349025202e-05,7.353599427058688e-05
obi,0.0005232643322100592,0.00043122035360068997,0.0006657156443176414,0.0002813551085135498
occ,0.0028046968206459173,4.3122035360069e-05,9.51022349025202e-05,0.000364482754210735
ock,2.093057328840237e-05,0.00030185424752048295,0.0011412268188302425,0.00015666363996777205
ocu,0.0001465140130188166,0.00028029322984044847,9.51022349025202e-05,0.0001854385942475669
ocy,0.0004814031856332545,0.00021561017680034498,0.0010461245839277222,0.00016945250853656976
ode,0.0007744312116708876,4.3122035360069e-05,0.00047551117451260106,0.00038366605706393155
odu,4.186114657680474e-05,2.15610176800345e-05,0.0005706134094151213,0.0003229189313621424
oen,0.0002093057328840237,0.0008840017248814144,0.0003804089396100808,5.4352691417390305e-05
ofu,6.27917198652071e-05,2.15610176800345e-05,9.51022349025202e-05,1.2788868568797718e-05
ogi,8.372229315360948e-05,2.15610176800345e-05,0.0002853067047075606,0.0006042740398756922
ogr,0.00010465286644201185,6.46830530401035e-05,0.0002853067047075606,0.0002717634570869515
oid,0.0010883898109969232,0.00030185424752048295,9.51022349025202e-05,0.00026536902280255265
oin,2.093057328840237e-05,0.000172488141440276,0.0016167379933428436,0.00016305807425217092
oli,0.001423278983611361,0.00038809831824062095,0.0003804089396100808,0.0003005384113667464
oll,0.00033488917261443793,6.46830530401035e-05,0.0002853067047075606,0.00046039926847671786
olo,0.0002720974527492308,0.00010780508840017249,0.0002853067047075606,0.0009239957540956352
oly,0.0008162923582476924,0.00036653730056058646,0.0003804089396100808,0.00020781911424296292
oma,0.0009837369445549113,0.00036653730056058646,0.0008559201141226819,0.00040924379420152697
ome,0.0002511668794608284,0.0018326865028029324,0.00047551117451260106,0.0007801209826966608
omi,0.0004814031856332545,0.00038809831824062095,0.005706134094151213,0.0002717634570869515
on ,0.0006697783452288759,0.0005390254420008624,0.0006657156443176414,0.003795096747790723
ona,0.0020093350356866274,0.002112979732643381,0.0005706134094151213,0.0006905989027150768
onc,0.00018837515959562132,2.15610176800345e-05,0.0003804089396100808,0.0002621718056603532
one,0.0018418904493794086,0.0009918068132815868,0.0001902044698050404,0.000543526914173903
ong,0.0005232643322100592,6.46830530401035e-05,0.00047551117451260106,0.0003964549256327293
oni,0.0023442242083010654,0.003902544200086244,0.0013314312886352829,0.000521146394178507
ons,0.0002720974527492308,0.0036006899525657613,0.0016167379933428436,0.001988669062448045
ont,0.00033488917261443793,0.0029754204398447608,0.00047551117451260106,0.0008184875884030539
onu,2.093057328840237e-05,2.15610176800345e-05,9.51022349025202e-05,2.2380519995396008e-05
ood,6.27917198652071e-05,0.0005605864596808969,0.0003804089396100808,0.0002621718056603532
opa,0.00016744458630721897,8.6244070720138e-05,0.0006657156443176414,0.0002270024170961595
ope,0.0001255834397304142,4.3122035360069e-05,0.0011412268188302425,0.0004124410113437264
oph,0.002260501915147456,0.0005605864596808969,0.0010461245839277222,0.0003964549256327293
opi,0.00037675031919124263,8.6244070720138e-05,0.0001902044698050404,0.0002589745885181538
opl,0.00037675031919124263,2.15610176800345e-05,0.0002853067047075606,0.00014707198854117375
opp,4.186114657680474e-05,2.15610176800345e-05,0.0001902044698050404,4.7958257132991444e-05
ops,0.0004814031856332545,2.15610176800345e-05,9.51022349025202e-05,0.00010870538283478061
ord,0.00046047261234485214,2.15610176800345e-05,0.0003804089396100808,0.0002525801542337549
ore,0.0002720974527492308,6.46830530401035e-05,0.0020922491678554444,0.0006010768227334927
ori,0.0011721121041505327,0.00019404915912031047,0.0002853067047075606,0.00025577737137595435
orn,0.0002720974527492308,0.00038809831824062095,0.0001902044698050404,6.714155998618802e-05
oro,0.0007744312116708876,0.000172488141440276,9.51022349025202e-05,0.00010550816569258118
orr,0.0007325700650940829,0.0007115135834411384,0.002282453637660485,0.0001726497256787692
ort,0.0015697929966301777,0.000172488141440276,0.0015216357584403233,0.0009271929712378346
ory,0.001193042677438935,0.0011858559724018973,0.0009510223490252021,0.0006937961198572762
ose,0.0002720974527492308,4.3122035360069e-05,0.0003804089396100808,0.0005179491770363076
osi,0.00043954203905644977,0.004096593359206554,0.0006657156443176414,0.0011222232169119997
osp,0.001360487263746154,0.0003234152652005175,0.0003804089396100808,0.000386863274206131
oss,0.0001255834397304142,8.6244070720138e-05,0.0019020446980504042,0.00030693284565114524
ost,0.0015697929966301777,0.0027166882276843467,0.00047551117451260106,0.0008664458455360455
ote,0.0006069866253636687,0.00021561017680034498,0.0005706134094151213,0.0006202601255866894
oth,0.0002930280260376332,8.6244070720138e-05,9.51022349025202e-05,0.0005659074341692991
oti,0.00033488917261443793,0.0016170763260025874,0.0002853067047075606,0.00038366605706393155
oto,0.0002720974527492308,0.000172488141440276,0.0010461245839277222,0.00016625529139437033
oug,2.093057328840237e-05,4.3122035360069e-05,0.002282453637660485,0.00031652449707774354
oun,6.27917198652071e-05,0.006597671410090556,0.0002853067047075606,0.0005818935198802961
ous,4.186114657680474e-05,0.0014230271668822768,0.0005706134094151213,0.0006714155998618802
out,6.27917198652071e-05,8.6244070720138e-05,0.0005706134094151213,0.0005307380456051053
ow ,2.093057328840237e-05,0.00010780508840017249,0.0008559201141226819,0.0002685662399447521
oxi,8.372229315360948e-05,0.000258732212160414,9.51022349025202e-05,0.00020142467995856408
pal,0.0002093057328840237,2.15610176800345e-05,0.00047551117451260106,2.8774954279794866e-05
pan,0.0002093057328840237,0.000258732212160414,9.51022349025202e-05,0.00023019963423835893
par,0.0012139732507273375,0.0006683915480810694,0.0012363290537327628,0.0008664458455360455
pas,0.0002511668794608284,4.3122035360069e-05,9.51022349025202e-05,7.353599427058688e-05
pat,0.00018837515959562132,0.0004959034066407934,0.0013314312886352829,0.0019215275024618572
pen,0.0005023337589216568,0.00036653730056058646,0.0012363290537327628,0.00028455232565574926
per,0.0018837515959562133,0.005066839154808107,0.0008559201141226819,0.0013492256340081592
pet,6.27917198652071e-05,4.3122035360069e-05,0.0012363290537327628,4.4761039990792017e-05
pha,0.00159072356991858,0.0015308322552824492,0.0012363290537327628,0.0004220326627703247
phl,0.0002093057328840237,6.46830530401035e-05,0.0001902044698050404,3.1972171421994295e-06
pho,0.0008790840781128995,0.00028029322984044847,0.0009510223490252021,0.00027496067422915095
pht,6.27917198652071e-05,0.001034928848641656,0.0002853067047075606,1.2788868568797718e-05
phy,0.0013814178370345563,2.15610176800345e-05,0.0001902044698050404,0.0003229189313621424
pid,0.0001465140130188166,0.00010780508840017249,0.0001902044698050404,0.00023339685138055836
pil,0.0002511668794608284,8.6244070720138e-05,0.00047551117451260106,5.4352691417390305e-05
pin,0.00018837515959562132,0.000172488141440276,0.0001902044698050404,0.00019822746281636464
pir,0.000565125478786864,0.0011211729193617939,0.0007608178792201616,0.00024938293709155554
ple,0.0002093057328840237,0.000129366106080207,0.0010461245839277222,0.0008025015026920569
pne,0.00037675031919124263,0.0012074169900819318,0.001806942463147884,0.00014707198854117375
pon,0.00043954203905644977,0.0006252695127210004,0.0002853067047075606,0.00040604657705932754
por,0.0018209598760910062,0.00010780508840017249,0.0003804089396100808,0.0007545432455590654
pos,2.093057328840237e-05,0.00043122035360068997,0.0001902044698050404,0.0007865154169810597
pot,4.186114657680474e-05,0.0007761966364812419,0.0005706134094151213,0.0002877495427979487
pox,8.372229315360948e-05,0.000344976282880552,9.51022349025202e-05,2.5577737137595436e-05
ppe,6.27917198652071e-05,0.0003234152652005175,0.0012363290537327628,0.00016305807425217092
pri,0.0002093057328840237,2.15610176800345e-05,9.51022349025202e-05,0.00027496067422915095
pro,0.0004186114657680474,0.00015092712376024148,0.0013314312886352829,0.001732891691072091
pti,0.00018837515959562132,0.004333764553686934,0.0002853067047075606,0.00031652449707774354
pto,0.0015488624233417753,0.00021561017680034498,0.0003804089396100808,0.0003996521427749287
pul,0.00031395859932603555,0.0016817593790426908,0.0007608178792201616,0.0002877495427979487
pur,8.372229315360948e-05,2.15610176800345e-05,0.0001902044698050404,8.63248628393846e-05
pus,0.00018837515959562132,2.15610176800345e-05,9.51022349025202e-05,4.4761039990792017e-05
pyo,8.372229315360948e-05,0.00028029322984044847,9.51022349025202e-05,6.394434284398859e-06
r f,0.00016744458630721897,6.46830530401035e-05,0.0001902044698050404,0.0002461857199493561
r l,8.372229315360948e-05,0.000129366106080207,0.0001902044698050404,0.00024298850280715664
r p,0.0002720974527492308,8.6244070720138e-05,0.0001902044698050404,0.0004859770056143133
r w,6.27917198652071e-05,6.46830530401035e-05,0.0001902044698050404,0.00025577737137595435
rac,0.0009418757979781067,0.0009702457956015524,9.51022349025202e-05,0.0007193738569948717
rad,0.00016744458630721897,4.3122035360069e-05,0.0001902044698050404,0.00021741076566956122
rai,8.372229315360948e-05,0.00030185424752048295,9.51022349025202e-05,0.0002941439770823475
ral,0.00035581974590284026,0.000172488141440276,0.0014265335235378032,0.0009016152341002391
ram,0.0001465140130188166,4.3122035360069e-05,0.0020922491678554444,0.00020462189710076349
ran,0.001130250957573728,0.000129366106080207,0.0007608178792201616,0.0007033877712838745
rap,0.0002511668794608284,2.15610176800345e-05,0.0001902044698050404,0.0005691046513114985
ras,0.00031395859932603555,6.46830530401035e-05,0.001806942463147884,0.00023979128566495723
rat,0.0006279171986520711,0.0010780508840017248,0.0019971469329529245,0.0013652117197191565
rba,0.00010465286644201185,6.46830530401035e-05,0.0001902044698050404,5.4352691417390305e-05
rdi,0.001130250957573728,0.006338939197930142,0.0007608178792201616,0.0002813551085135498
re ,0.0001255834397304142,4.3122035360069e-05,0.001806942463147884,0.00325156983361682
rea,0.0002511668794608284,0.00036653730056058646,0.0011412268188302425,0.0015794252682465183
reb,2.093057328840237e-05,4.3122035360069e-05,9.51022349025202e-05,5.115547427519087e-05
rec,0.0001255834397304142,8.6244070720138e-05,0.00047551117451260106,0.0008152903712608545
red,6.27917198652071e-05,6.46830530401035e-05,0.0005706134094151213,0.0010806593940634072
ree,6.27917198652071e-05,2.15610176800345e-05,9.51022349025202e-05,0.00023339685138055836
rem,0.00043954203905644977,0.0003234152652005175,0.0009510223490252021,0.0002365940685227578
ren,0.0011093203842853256,0.000129366106080207,0.0009510223490252021,0.0007929098512654586
res,0.0005441949054984616,0.0013583441138421734,0.0019971469329529245,0.002461857199493561
ret,0.00010465286644201185,4.3122035360069e-05,0.0003804089396100808,0.00029094675994014807
rge,0.00016744458630721897,4.3122035360069e-05,0.0010461245839277222,0.0004635964856189173
rha,0.00023023630617242607,0.000689952565761104,0.002282453637660485,8.63248628393846e-05
ria,0.002553529941185089,0.0007761966364812419,0.0006657156443176414,0.0006810072512884785
ric,0.0033070305795675744,0.0019836136265631737,0.0003804089396100808,0.0005467241313161025
rie,0.00023023630617242607,0.00010780508840017249,0.0002853067047075606,0.0003708771884951338
rin,0.0007116394918056805,0.000172488141440276,0.00047551117451260106,0.0006330489941554871
rio,0.0014442095568997634,0.0026088831392841742,9.51022349025202e-05,0.0003900604913483304
rit,0.0002930280260376332,0.00536869340232859,0.0009510223490252021,0.000431624314196923
riu,0.005441949054984616,4.3122035360069e-05,0.0002853067047075606,9.911373140818232e-05
rma,0.0008581535048244972,0.000172488141440276,0.0005706134094151213,0.000431624314196923
